(170, 40)
(170, 41)
(170, 42)
(170, 43)
(170, 44)
(170, 45)
(170, 46)
(170, 47)
(170, 48)
(170, 49)
(170, 50)
(169, 50)
(169, 49)
(169, 48)
(169, 47)
(169, 46)
(169, 45)
(169, 44)
(169, 43)
(169, 42)
(169, 41)
(169, 40)
(169, 39)
(169, 38)
(169, 37)
(169, 36)
(169, 35)
(169, 34)
(169, 33)
(169, 32)
(169, 31)
(170, 31)
(171, 31)
(172, 31)
(173, 31)
(174, 31)
(175, 31)
(176, 31)
(176, 30)
(176, 29)
(176, 28)
(176, 27)
(176, 26)
(175, 26)
(174, 26)
(173, 26)
(172, 26)
(171, 26)
(170, 26)
(169, 26)
(168, 26)
(167, 26)
(166, 26)
(166, 25)
(166, 24)
(166, 23)
(166, 22)
(166, 21)
(166, 20)
(166, 19)
(166, 18)
(166, 17)
(166, 16)
(167, 16)
(168, 16)
(169, 16)
(170, 16)
(170, 15)
(170, 14)
(169, 14)
(168, 14)
(167, 14)
(166, 14)
(165, 14)
(164, 14)
(163, 14)
(162, 14)
(161, 14)
(160, 14)
(159, 14)
(158, 14)
(157, 14)
(156, 14)
(155, 14)
(154, 14)
(153, 14)
(152, 14)
(151, 14)
(150, 14)
(149, 14)
(148, 14)
(148, 15)
(148, 16)
(148, 17)
(148, 18)
(148, 19)
(149, 19)
(150, 19)
(151, 19)
(152, 19)
(153, 19)
(154, 19)
(155, 19)
(156, 19)
(157, 19)
(158, 19)
(159, 19)
(159, 18)
(160, 18)
(161, 18)
(161, 17)
(160, 17)
(160, 16)
(160, 15)
(160, 14)
(160, 13)
(160, 12)
(160, 11)
(160, 10)
(160, 9)
(159, 9)
(158, 9)
(157, 9)
(156, 9)
(155, 9)
(154, 9)
(153, 9)
(152, 9)
(151, 9)
(150, 9)
(149, 9)
(148, 9)
(147, 9)
(147, 8)
(148, 8)
(149, 8)
(150, 8)
(151, 8)
(152, 8)
(153, 8)
(154, 8)
(155, 8)
(156, 8)
(157, 8)
(158, 8)
(159, 8)
(159, 7)
(159, 6)
(159, 5)
(159, 4)
(159, 3)
(160, 3)
(161, 3)
(162, 3)
(163, 3)
(164, 3)
(164, 4)
(164, 5)
(164, 6)
(164, 7)
(164, 8)
(164, 9)
(164, 10)
(164, 11)
(164, 12)
(164, 13)
(164, 14)
(164, 15)
(164, 16)
(164, 17)
(164, 18)
(164, 19)
(163, 19)
(162, 19)
(161, 19)
(161, 18)
(161, 17)
(160, 17)
(160, 18)
(159, 18)
(158, 18)
(157, 18)
(157, 17)
(157, 16)
(157, 15)
(157, 14)
(157, 13)
(157, 12)
(157, 11)
(157, 10)
(157, 9)
(157, 8)
(157, 7)
(157, 6)
(157, 5)
(157, 4)
(157, 3)
(157, 2)
(157, 1)
(1, 57)
(2, 57)
(3, 57)
(4, 57)
(5, 57)
(6, 57)
(7, 57)
(7, 58)
(7, 59)
(7, 60)
(6, 60)
(5, 60)
(4, 60)
(3, 60)
(2, 60)
(1, 60)
(160, 1)
(160, 2)
(160, 3)
(160, 4)
(160, 5)
(161, 5)
(162, 5)
(163, 5)
(164, 5)
(165, 5)
(166, 5)
(167, 5)
(167, 6)
(167, 7)
(167, 8)
(167, 9)
(166, 9)
(165, 9)
(164, 9)
(163, 9)
(162, 9)
(162, 8)
(162, 7)
(162, 6)
(162, 5)
(162, 4)
(162, 3)
(162, 2)
(162, 1)
(1, 62)
(2, 62)
(3, 62)
(3, 61)
(3, 60)
(3, 59)
(3, 58)
(3, 57)
(4, 57)
(5, 57)
(6, 57)
(7, 57)
(7, 56)
(6, 56)
(6, 57)
(6, 58)
(6, 59)
(6, 60)
(6, 61)
(6, 62)
(6, 63)
(6, 64)
(6, 65)
(6, 66)
(6, 67)
(6, 68)
(6, 69)
(6, 70)
(7, 70)
(8, 70)
(7, 70)
(6, 70)
(5, 70)
(4, 70)
(3, 70)
(2, 70)
(1, 70)
(170, 1)
(170, 2)
(171, 2)
(172, 2)
(173, 2)
(174, 2)
(175, 2)
(176, 2)
(177, 2)
(178, 2)
(178, 3)
(177, 3)
(176, 3)
(175, 3)
(175, 4)
(175, 5)
(175, 6)
(174, 6)
(173, 6)
(172, 6)
(171, 6)
(170, 6)
(170, 7)
(170, 8)
(170, 9)
(170, 10)
(170, 11)
(170, 10)
(170, 9)
(170, 8)
(170, 7)
(170, 6)
(171, 6)
(172, 6)
(173, 6)
(174, 6)
(175, 6)
(176, 6)
(177, 6)
(178, 6)
(179, 6)
(180, 6)
(181, 6)
(182, 6)
(183, 6)
(184, 6)
(185, 6)
(186, 6)
(187, 6)
(188, 6)
(189, 6)
(190, 6)
(190, 5)
(190, 4)
(190, 3)
(190, 2)
(190, 1)
(1, 90)
(1, 91)
(2, 91)
(1, 91)
(191, 1)
(191, 2)
(191, 3)
(191, 4)
(191, 5)
(190, 5)
(189, 5)
(188, 5)
(187, 5)
(186, 5)
(185, 5)
(185, 6)
(185, 7)
(185, 8)
(185, 9)
(185, 10)
(185, 11)
(185, 12)
(185, 13)
(185, 14)
(186, 14)
(186, 15)
(186, 16)
(187, 16)
(188, 16)
(189, 16)
(190, 16)
(191, 16)
(192, 16)
(193, 16)
(193, 17)
(193, 18)
(193, 19)
(192, 19)
(193, 19)
(194, 19)
(194, 20)
(194, 21)
(194, 22)
(194, 23)
(194, 24)
(194, 25)
(194, 26)
(194, 27)
(194, 28)
(194, 29)
(194, 30)
(194, 31)
(194, 32)
(194, 33)
(194, 34)
(194, 35)
(194, 36)
(194, 37)
(194, 38)
(194, 39)
(194, 40)
(194, 41)
(194, 42)
(194, 43)
(194, 44)
(194, 45)
(194, 46)
(194, 47)
(194, 48)
(194, 49)
(194, 50)
(150, 94)
(149, 94)
(148, 94)
(147, 94)
(146, 94)
(145, 94)
(144, 94)
(143, 94)
(142, 94)
(141, 94)
(140, 94)
(139, 94)
(138, 94)
(137, 94)
(136, 94)
(135, 94)
(134, 94)
(133, 94)
(132, 94)
(131, 94)
(130, 94)
(129, 94)
(128, 94)
(127, 94)
(127, 95)
(127, 96)
(127, 97)
(127, 98)
(127, 99)
(127, 100)
(24, 150)
(24, 149)
(24, 148)
(24, 147)
(24, 146)
(24, 145)
(24, 144)
(24, 143)
(24, 142)
(24, 141)
(24, 140)
(24, 139)
(24, 138)
(23, 138)
(22, 138)
(21, 138)
(20, 138)
(19, 138)
(18, 138)
(17, 138)
(16, 138)
(15, 138)
(14, 138)
(13, 138)
(12, 138)
(11, 138)
(10, 138)
(9, 138)
(8, 138)
(7, 138)
(6, 138)
(5, 138)
(4, 138)
(3, 138)
(2, 138)
(1, 138)
(200, 38)
(200, 39)
(200, 40)
(200, 41)
(200, 42)
(200, 43)
(200, 44)
(200, 45)
(200, 46)
(200, 47)
(200, 48)
(199, 48)
(198, 48)
(198, 47)
(198, 46)
(199, 46)
(200, 46)
(1, 146)
(2, 146)
(3, 146)
(4, 146)
(5, 146)
(6, 146)
(7, 146)
(8, 146)
(9, 146)
(10, 146)
(10, 147)
(10, 148)
(10, 149)
(10, 150)
(141, 100)
(141, 99)
(140, 99)
(139, 99)
(138, 99)
(137, 99)
(136, 99)
(135, 99)
(134, 99)
(133, 99)
(132, 99)
(131, 99)
(130, 99)
(129, 99)
(128, 99)
(127, 99)
(126, 99)
(125, 99)
(124, 99)
(123, 99)
(122, 99)
(121, 99)
(120, 99)
(119, 99)
(118, 99)
(117, 99)
(117, 100)
(34, 150)
(33, 150)
(32, 150)
(31, 150)
(30, 150)
(29, 150)
(28, 150)
(27, 150)
(26, 150)
(25, 150)
(24, 150)
(23, 150)
(22, 150)
(21, 150)
(21, 149)
(21, 148)
(21, 147)
(21, 146)
(21, 145)
(21, 144)
(21, 143)
(21, 142)
(21, 141)
(21, 140)
(21, 139)
(21, 138)
(21, 137)
(21, 136)
(21, 135)
(21, 134)
(21, 133)
(21, 132)
(21, 131)
(21, 130)
(21, 129)
(21, 128)
(21, 127)
(21, 126)
(21, 125)
(21, 124)
(21, 123)
(21, 122)
(21, 121)
(21, 120)
(22, 120)
(23, 120)
(24, 120)
(25, 120)
(26, 120)
(27, 120)
(27, 119)
(27, 118)
(27, 117)
(27, 116)
(27, 115)
(27, 114)
(27, 113)
(27, 112)
(26, 112)
(25, 112)
(25, 111)
(25, 110)
(26, 110)
(27, 110)
(28, 110)
(29, 110)
(30, 110)
(31, 110)
(32, 110)
(33, 110)
(34, 110)
(35, 110)
(36, 110)
(37, 110)
(38, 110)
(39, 110)
(39, 109)
(39, 108)
(39, 107)
(39, 106)
(39, 105)
(39, 104)
(39, 103)
(39, 102)
(39, 101)
(38, 101)
(37, 101)
(36, 101)
(35, 101)
(34, 101)
(34, 102)
(35, 102)
(36, 102)
(37, 102)
(38, 102)
(39, 102)
(40, 102)
(41, 102)
(42, 102)
(43, 102)
(43, 103)
(43, 104)
(44, 104)
(44, 105)
(44, 106)
(44, 107)
(44, 108)
(44, 109)
(44, 110)
(44, 111)
(44, 112)
(44, 113)
(44, 114)
(43, 114)
(42, 114)
(41, 114)
(40, 114)
(39, 114)
(38, 114)
(37, 114)
(36, 114)
(35, 114)
(34, 114)
(33, 114)
(32, 114)
(31, 114)
(30, 114)
(29, 114)
(28, 114)
(27, 114)
(27, 115)
(27, 116)
(27, 117)
(27, 118)
(27, 119)
(27, 120)
(27, 121)
(27, 122)
(27, 121)
(27, 120)
(27, 119)
(27, 118)
(27, 117)
(27, 116)
(27, 115)
(27, 114)
(27, 113)
(27, 112)
(26, 112)
(25, 112)
(25, 113)
(25, 114)
(25, 115)
(25, 116)
(25, 117)
(26, 117)
(27, 117)
(28, 117)
(29, 117)
(30, 117)
(30, 116)
(30, 115)
(30, 114)
(30, 113)
(30, 112)
(30, 111)
(30, 110)
(30, 109)
(30, 108)
(30, 107)
(31, 107)
(32, 107)
(32, 108)
(32, 109)
(32, 110)
(32, 111)
(32, 112)
(32, 113)
(32, 114)
(32, 115)
(32, 116)
(32, 117)
(32, 118)
(32, 119)
(32, 120)
(32, 121)
(31, 121)
(30, 121)
(29, 121)
(28, 121)
(27, 121)
(26, 121)
(26, 120)
(26, 119)
(26, 118)
(26, 117)
(26, 116)
(26, 115)
(25, 115)
(24, 115)
(23, 115)
(22, 115)
(21, 115)
(20, 115)
(19, 115)
(18, 115)
(17, 115)
(16, 115)
(15, 115)
(14, 115)
(13, 115)
(12, 115)
(11, 115)
(11, 114)
(11, 113)
(11, 112)
(11, 111)
(10, 111)
(9, 111)
(8, 111)
(8, 112)
(8, 113)
(8, 114)
(8, 115)
(8, 116)
(8, 117)
(8, 118)
(8, 119)
(8, 120)
(8, 121)
(8, 122)
(8, 123)
(8, 124)
(8, 125)
(8, 126)
(8, 127)
(8, 128)
(8, 129)
(8, 130)
(8, 131)
(8, 132)
(8, 133)
(8, 134)
(8, 135)
(8, 136)
(9, 136)
(10, 136)
(11, 136)
(11, 137)
(11, 138)
(11, 139)
(11, 140)
(12, 140)
(13, 140)
(14, 140)
(14, 141)
(14, 142)
(14, 143)
(14, 144)
(14, 145)
(14, 146)
(14, 147)
(14, 148)
(14, 149)
(15, 149)
(16, 149)
(17, 149)
(18, 149)
(19, 149)
(20, 149)
(21, 149)
(22, 149)
(22, 150)
(129, 100)
(129, 99)
(129, 98)
(129, 97)
(129, 96)
(130, 96)
(130, 97)
(130, 98)
(130, 99)
(130, 100)
(21, 150)
(21, 149)
(21, 148)
(21, 147)
(21, 146)
(21, 145)
(21, 144)
(21, 143)
(21, 142)
(21, 141)
(21, 140)
(21, 139)
(21, 138)
(21, 137)
(21, 136)
(21, 135)
(21, 134)
(21, 133)
(21, 132)
(21, 131)
(21, 130)
(21, 129)
(21, 128)
(21, 127)
(21, 126)
(21, 125)
(21, 124)
(21, 123)
(21, 122)
(21, 121)
(21, 120)
(21, 119)
(21, 118)
(21, 117)
(21, 116)
(21, 115)
(21, 114)
(22, 114)
(23, 114)
(23, 113)
(23, 112)
(23, 111)
(23, 110)
(22, 110)
(21, 110)
(20, 110)
(20, 111)
(20, 112)
(20, 113)
(20, 114)
(20, 115)
(20, 116)
(20, 117)
(20, 118)
(20, 119)
(20, 120)
(19, 120)
(19, 121)
(19, 122)
(19, 123)
(19, 124)
(20, 124)
(19, 124)
(18, 124)
(17, 124)
(16, 124)
(16, 125)
(16, 126)
(16, 127)
(16, 128)
(16, 129)
(16, 130)
(16, 131)
(16, 132)
(16, 133)
(16, 134)
(16, 135)
(16, 136)
(16, 137)
(16, 138)
(16, 139)
(16, 140)
(16, 141)
(16, 142)
(16, 143)
(16, 144)
(16, 145)
(16, 146)
(16, 147)
(16, 148)
(16, 149)
(15, 149)
(14, 149)
(13, 149)
(12, 149)
(11, 149)
(10, 149)
(9, 149)
(8, 149)
(7, 149)
(6, 149)
(5, 149)
(4, 149)
(3, 149)
(2, 149)
(1, 149)
(200, 49)
(199, 49)
(198, 49)
(197, 49)
(196, 49)
(195, 49)
(194, 49)
(193, 49)
(192, 49)
(191, 49)
(190, 49)
(189, 49)
(188, 49)
(187, 49)
(186, 49)
(185, 49)
(184, 49)
(183, 49)
(182, 49)
(181, 49)
(180, 49)
(179, 49)
(178, 49)
(177, 49)
(176, 49)
(175, 49)
(174, 49)
(173, 49)
(172, 49)
(172, 48)
(172, 47)
(172, 46)
(172, 45)
(172, 44)
(172, 43)
(172, 42)
(172, 41)
(172, 40)
(172, 39)
(172, 38)
(172, 37)
(172, 36)
(172, 35)
(172, 34)
(172, 33)
(172, 32)
(172, 31)
(172, 30)
(172, 29)
(172, 28)
(172, 27)
(172, 26)
(172, 25)
(172, 24)
(172, 23)
(172, 22)
(172, 21)
(172, 20)
(172, 19)
(172, 18)
(171, 18)
(170, 18)
(169, 18)
(168, 18)
(167, 18)
(166, 18)
(165, 18)
(164, 18)
(163, 18)
(162, 18)
(161, 18)
(160, 18)
(159, 18)
(158, 18)
(157, 18)
(157, 19)
(157, 20)
(157, 21)
(157, 22)
(157, 23)
(157, 22)
(157, 21)
(157, 20)
(157, 19)
(157, 18)
(157, 17)
(157, 16)
(157, 15)
(157, 14)
(157, 13)
(157, 12)
(157, 11)
(157, 10)
(157, 9)
(157, 8)
(157, 7)
(157, 6)
(157, 5)
(157, 4)
(157, 3)
(157, 2)
(157, 1)
(1, 57)
(2, 57)
(3, 57)
(4, 57)
(5, 57)
(6, 57)
(7, 57)
(7, 56)
(6, 56)
(6, 57)
(6, 58)
(6, 59)
(6, 60)
(6, 61)
(6, 62)
(6, 63)
(7, 63)
(8, 63)
(9, 63)
(10, 63)
(11, 63)
(12, 63)
(13, 63)
(14, 63)
(15, 63)
(16, 63)
(17, 63)
(18, 63)
(19, 63)
(19, 62)
(19, 61)
(19, 60)
(19, 59)
(19, 58)
(19, 57)
(20, 57)
(20, 58)
(20, 59)
(20, 60)
(20, 61)
(20, 62)
(21, 62)
(22, 62)
(23, 62)
(24, 62)
(25, 62)
(26, 62)
(27, 62)
(28, 62)
(29, 62)
(30, 62)
(31, 62)
(32, 62)
(33, 62)
(34, 62)
(35, 62)
(36, 62)
(37, 62)
(37, 61)
(37, 60)
(37, 59)
(37, 58)
(37, 57)
(37, 56)
(37, 55)
(37, 54)
(37, 53)
(37, 52)
(38, 52)
(39, 52)
(40, 52)
(41, 52)
(41, 53)
(41, 54)
(41, 55)
(41, 56)
(41, 57)
(41, 58)
(41, 59)
(41, 60)
(41, 61)
(41, 62)
(41, 63)
(41, 64)
(41, 65)
(41, 66)
(41, 67)
(41, 68)
(41, 69)
(41, 70)
(42, 70)
(43, 70)
(44, 70)
(45, 70)
(46, 70)
(47, 70)
(48, 70)
(49, 70)
(50, 70)
(50, 71)
(50, 72)
(50, 73)
(49, 73)
(48, 73)
(47, 73)
(47, 72)
(47, 71)
(47, 70)
(47, 69)
(47, 68)
(47, 67)
(47, 66)
(47, 65)
(47, 64)
(47, 63)
(47, 62)
(47, 61)
(47, 60)
(47, 59)
(48, 59)
(49, 59)
(50, 59)
(51, 59)
(51, 60)
(51, 61)
